date,num_assets,mean_abs_corr,cov_spectral_entropy,corr_spectral_entropy,effective_rank,participation_ratio,qna_num_assets,qna_dimension,qna_entropy,qna_purity,eri,qews_eri,qews_entropy,index_close,index_log_ret,realized_vol,future_drawdown,rolling_window
2022-08-25,99.0,0.39251313636738555,2.2597213260747906,2.4512614029725817,9.580418981763392,4.04520853350385,98.0,160.0,3.2213734602597057,0.09652025836616401,0.903479741633836,2.5929305519411265,2.6466959074546343,13143.580078125,0.01732255524942626,0.014705575454812242,-0.04096373690042654,40
2022-08-26,99.0,0.4224901631253725,2.2055833451692246,2.3585172968644046,9.075544198857449,3.798233780555128,98.0,160.0,3.210189760212436,0.09722096339546046,0.9027790366045395,2.3964241422685157,2.396806107604709,12605.169921875,-0.04182639136254213,0.017098724391812866,-0.00958730506006722,40
2022-08-29,99.0,0.4330950858463668,2.1763724273739613,2.3225290493861244,8.814273775501862,3.668736726977541,98.0,160.0,3.2010568707508207,0.09816445074729757,0.9018355492527024,2.2236861793479976,2.1980411700679037,12484.3203125,-0.009633559141292823,0.01719696888127168,-0.011343838802798212,40
2022-08-30,99.0,0.4429125445470121,2.1708010497645316,2.304589573406475,8.765302672870869,3.634325281840236,98.0,160.0,3.2143581034384057,0.09591765142828494,0.9040823485717151,2.1552764546514345,2.1495541029076137,12342.7001953125,-0.011408670905114068,0.017330159561272814,-0.005725645179475269,40
2022-08-31,99.0,0.44535700734132777,2.1659036110571366,2.2992383242270837,8.72248008636634,3.6049439414981634,98.0,160.0,3.215692528419248,0.09575533480837162,0.9042446651916284,2.042476858067457,2.040847159664903,12272.0302734375,-0.005742099523720227,0.015924752985067958,0.0,40
2022-09-01,99.0,0.4365304083944895,2.209538991753295,2.322410100869303,9.111514941134889,3.7900661433542178,98.0,160.0,3.2347855143373097,0.09183179728424298,0.908168202715757,2.0323701636151057,2.035403663464113,12274.6201171875,0.00021101402581580878,0.015839294285895755,-0.0143531682298913,40
2022-09-02,99.0,0.44041795172555576,2.2034512733756193,2.308469477380437,9.056215099894866,3.768493240355906,98.0,160.0,3.2539520787022114,0.08794720726060273,0.9120527927393973,2.01949638592007,2.027522605719877,12098.4404296875,-0.014457171331214982,0.01599146152288575,-0.00720182571310557,40
2022-09-06,99.0,0.434136458326156,2.2389744860728036,2.3318189715035085,9.383703233080462,3.9148442462634203,98.0,160.0,3.2739058167799566,0.0842433815081123,0.9157566184918877,2.0011668279150823,2.021069790870554,12011.3095703125,-0.007227884047001759,0.01600289377700219,0.0,40
2022-09-07,99.0,0.4450655332679362,2.219866442339931,2.296778318810662,9.206101238431232,3.8055014265881555,98.0,160.0,3.2800690686135363,0.08255753858795423,0.9174424614120458,1.9385797664407611,1.9481050702854452,12259.3896484375,0.02044347515125797,0.016844926583381842,-0.020235924074459843,40
2022-09-08,99.0,0.44278302551333315,2.2362563303660763,2.301421543683664,9.358231500337967,3.849541347593435,98.0,160.0,3.290088600141048,0.0821271524832886,0.9178728475167114,1.855652601020985,1.9000190465249172,12321.1904296875,0.005028433932289529,0.015331890004541313,-0.02515023699563579,40
2022-09-09,99.0,0.45244577369423367,2.205549335697041,2.268867049417831,9.075235549637993,3.7125500656913775,98.0,160.0,3.285580219155329,0.08278568962772745,0.9172143103722725,1.756991014119645,1.7906168900978907,12588.2900390625,0.0214464406299412,0.01634360887541585,-0.04583469771983184,40
2022-09-12,99.0,0.44504611948212147,2.2239714595337667,2.2968584276775035,9.243970115320677,3.792695185065807,98.0,160.0,3.29620701011179,0.08120966392443937,0.9187903360755606,1.712984459599895,1.7577925393234175,12739.7197265625,0.011957630563467709,0.01581589796348436,-0.0571763093603429,40
2022-09-13,99.0,0.4972719784436865,2.0979636905211754,2.136191774366757,8.14955798262439,3.3106849337456064,98.0,160.0,3.222598747652783,0.09147664405680875,0.9085233559431912,1.4310529612596259,1.3612338625047558,12033.6201171875,-0.057020241577142985,0.019649403993584093,-0.0018540178813800656,40
2022-09-14,99.0,0.48036626077976446,2.156915404360681,2.1999352420000786,8.64443191443983,3.512410771265039,98.0,160.0,3.2301790919775977,0.09058457215824789,0.9094154278417521,1.3964639932067795,1.3456442076833732,12134.400390625,0.008340017550001893,0.019907975041958854,-0.017051535270738105,40
2022-09-15,99.0,0.4827964864098062,2.1946701956684076,2.2096353946953284,8.977039901900827,3.636520136978124,98.0,160.0,3.231037129223807,0.09109865924354482,0.9089013407564552,1.3354595941175222,1.3016070840153386,11927.490234375,-0.017198586730894014,0.020024364433586257,-0.005542687544775382,40
2022-09-16,99.0,0.4804442182809864,2.197634593509676,2.215892406767197,9.003690902174194,3.6670718037193923,98.0,160.0,3.142021116159331,0.10566492834729202,0.894335071652708,0.9943817847586535,0.869377622890853,11861.3798828125,-0.0055581052340665975,0.019920872226929724,0.0,40
2022-09-19,99.0,0.483624147990759,2.205569523785034,2.207001753131401,9.075418763141188,3.7120402977068947,98.0,160.0,3.07716494547935,0.11677148407045813,0.8832285159295419,0.7369847782316811,0.5557103725504786,11953.26953125,0.007717107471996971,0.019908585131849437,-0.00851059970843493,40
2022-09-20,99.0,0.48934757788371347,2.192308490748314,2.1896950710149463,8.955863798293413,3.6641797258283657,98.0,160.0,3.070471015353529,0.11757548329504662,0.8824245167049534,0.6971712613235248,0.5052943772604059,11851.5400390625,-0.008547021657781937,0.01926031692567946,-0.01803563075309056,40
2022-09-21,99.0,0.4978407730715439,2.1999372661465566,2.166344538466262,9.024447343318686,3.6989158653726246,98.0,160.0,3.061062556566849,0.1197229223828731,0.8802770776171269,0.6295422830105715,0.4418002966087475,11637.7900390625,-0.018200255148564107,0.0194887736261318,-0.011698067071200358,40
2022-09-22,99.0,0.487654176468842,2.2523891446900826,2.2066847669434995,9.510430509686884,3.9544679705461863,98.0,160.0,3.062370560348102,0.11931244862477926,0.8806875513752207,0.6158986509920878,0.42728979839904196,11501.650390625,-0.011767027790113767,0.019451117859543014,-0.016555029042197633,40
2022-09-23,99.0,0.4979211259944668,2.236263067855459,2.1881631817902902,9.358294551535746,3.8838851576777405,98.0,160.0,3.0428994545927006,0.12274457093082226,0.8772554290691778,0.5227051663991193,0.31809542310493616,11311.240234375,-0.01669359497280422,0.01879855440995267,-0.005050717837190133,40
2022-09-26,99.0,0.5021816480220583,2.2247867237194474,2.1728013446257024,9.251509465952887,3.845675767226093,98.0,160.0,3.0300965114483946,0.12439202990801572,0.8756079700919843,0.4674229939469507,0.23909605922236302,11254.1103515625,-0.005063515823390138,0.01697504196924473,0.0,40
2022-09-27,99.0,0.49922615167097467,2.216821597315311,2.1800281178865237,9.178112718855186,3.806696140461632,98.0,160.0,3.0240839861248605,0.12448311097677373,0.8755168890232263,0.4457082105366535,0.1921901353833283,11271.75,0.0015661689957999633,0.01702202913482446,-0.0015649431931599178,40
2022-09-28,99.0,0.5182717594722765,2.1693544069994166,2.121428560735375,8.752631578658313,3.609943084354258,98.0,160.0,3.002922257357865,0.12825050477067174,0.8717494952293283,0.3474572340185253,0.0751833881462468,11493.830078125,0.01951078094773334,0.01780577711376523,-0.028628386051551824,40
2022-09-29,99.0,0.5180821806493764,2.16288681477507,2.125267129313635,8.696205792893812,3.5028659583872845,98.0,160.0,3.0023521914751075,0.12906614766642718,0.8709338523335728,0.31144452856115307,0.054270686978628274,11164.7802734375,-0.02904617129234312,0.01869614483189567,-0.01733670902019513,40
2022-09-30,99.0,0.5319249999964512,2.1063750375677914,2.0798639978288556,8.218395846815142,3.3005575045354374,98.0,160.0,2.9801218674178367,0.13359406682616043,0.8664059331738396,0.1970795935869695,-0.06859178827900883,10971.2197265625,-0.017488749577783368,0.018868174586541313,0.0,40
2022-10-03,99.0,0.5620192636961548,2.013063676567822,1.9842943750302544,7.486217599365162,2.9757542540163695,98.0,160.0,2.9436827512804697,0.14061102901298717,0.8593889709870128,0.02782832033951485,-0.2618743306423833,11229.73046875,0.02328931188275889,0.019801688016630438,-0.02302020898069468,40
2022-10-04,99.0,0.5880047103384047,1.8922498942117618,1.893692575068308,6.634278326597275,2.6524718695413987,98.0,160.0,2.9026820201814183,0.14917449328308394,0.850825506716916,-0.17732142548445942,-0.4798231443561393,11582.5400390625,0.03093402770055628,0.02123333591479915,-0.05277946896261976,40
2022-10-05,99.0,0.5926433902851049,1.8949814523343171,1.882050284673361,6.652425016533408,2.660134647852636,98.0,160.0,2.890245044911921,0.1534100221927992,0.8465899778072008,-0.2898851638098895,-0.5595572638271952,11573.1796875,-0.0008084699748381083,0.02058246783495436,-0.05201335995739076,40
2022-10-06,99.0,0.5782644332769189,1.9691813196015573,1.9331841836832253,7.164808398434874,2.8386712935087024,98.0,160.0,2.9034690186789565,0.15180066148696456,0.8481993385130354,-0.27475620655249167,-0.5131594555690839,11485.5,-0.007604954947109733,0.020520748304061167,-0.04477648107940446,40
2022-10-07,99.0,0.5929742564190127,1.8906764457704592,1.8852915833703479,6.6238478397736715,2.631698729048768,98.0,160.0,2.888992454736964,0.1556549544222411,0.8443450455777589,-0.38640298567728065,-0.6084564416463051,11039.4697265625,-0.039608362558041954,0.021144352912018202,-0.010190706871482158,40
2022-10-10,99.0,0.5758783323148764,1.9396235283568468,1.9370163181865294,6.9561316912981965,2.756080923174111,98.0,160.0,2.904671082604485,0.1532306750578163,0.8467693249421837,-0.3592895480400945,-0.5550712845205228,10926.9697265625,-0.01024298761317738,0.020698853378370786,-0.012411502967544563,40
2022-10-11,99.0,0.5669652114008077,1.959518158818442,1.9613208148211325,7.095907141011604,2.8076627733004766,98.0,160.0,2.916431672782189,0.15095563532097725,0.8490443646790228,-0.3344280709174426,-0.5194051887540077,10791.349609375,-0.012489168974189658,0.017212967730286084,-0.000530933793723265,40
2022-10-12,99.0,0.5649641882106116,1.9615946830891973,1.9738672559478183,7.110657273616959,2.8072595860607317,98.0,160.0,2.921339617927216,0.15100841735911016,0.8489915826408898,-0.3711561287225354,-0.5260005751420747,10785.6201171875,-0.0005310747889782294,0.016951278802137617,0.0,40
2022-10-13,99.0,0.5704853887932062,1.9609055696946422,1.9544234000899712,7.105758912402625,2.8158345887847394,98.0,160.0,2.8898529253025713,0.15769475382743486,0.8423052461725651,-0.5760560871126209,-0.7312810604199048,11033.580078125,0.022729580736367036,0.017875559509112165,-0.030952828129610754,40
2022-10-14,99.0,0.5795864687344919,1.9299471386520595,1.92607860421197,6.889146062408859,2.729912337651022,98.0,160.0,2.880269269255671,0.16013713962582277,0.8398628603741772,-0.6798547965110365,-0.8187019202354924,10692.0595703125,-0.031441987295457455,0.018909399394900547,0.0,40
2022-10-17,99.0,0.5920304995687573,1.885238939318663,1.8863216558085825,6.587928369086959,2.616410648218998,98.0,160.0,2.8625382508707244,0.16511968083894935,0.8348803191610507,-0.8565773161338452,-0.9547126171534916,11062.5302734375,0.03406237716655134,0.02068963436067374,-0.033488785473839155,40
2022-10-18,99.0,0.5888931323625017,1.9089126623400572,1.9015708034539873,6.745749901412382,2.6694086987035917,98.0,160.0,2.8523689059983814,0.16743749596943142,0.8325625040305686,-0.974936502761877,-1.0571125024050603,11147.740234375,0.00767306089087206,0.020814264156610952,-0.040876505415633035,40
2022-10-19,99.0,0.583040544834844,1.943076932579884,1.921653925353931,6.980195553062384,2.768550918282984,98.0,160.0,2.8618235238802168,0.16557194823027432,0.8344280517697257,-0.9835438541544511,-1.0476954240599792,11103.3798828125,-0.003987251886609317,0.02051058791689403,-0.03704460415127331,40
2022-10-20,99.0,0.577241815290205,1.9649737864694612,1.9403827968328635,7.13472556136072,2.8196728063607925,98.0,160.0,2.866583143577387,0.16351619362657893,0.836483806373421,-0.9871886131398034,-1.065375324015229,11046.7099609375,-0.0051169133780331515,0.020403520903053782,-0.03210461683877708,40
2022-10-21,99.0,0.5820582408122924,1.961140388812669,1.9250719409437878,7.107427676364519,2.8151278456608146,98.0,160.0,2.8692843904599865,0.16306242835978516,0.8369375716402149,-1.0197515553024037,-1.0780230059780687,11310.330078125,0.02358383179014902,0.020861357260308463,-0.05466423203760251,40
2022-10-24,99.0,0.5593835289412545,2.065475219903104,1.9905548228105685,7.88904603868284,3.1979197583659644,98.0,160.0,2.893739021227631,0.1594652795512408,0.8405347204487592,-0.9400544910892312,-0.9404020240077292,11430.259765625,0.010547729871226059,0.020953939200075267,-0.064582976279554,40
2022-10-25,99.0,0.5614709784775993,2.040381379042084,1.9889610426529842,7.69354279541887,3.086680068823012,98.0,160.0,2.9120377985708576,0.15728173017516672,0.8427182698248332,-0.9025766368211909,-0.8417217791173179,11669.990234375,0.020756405283804,0.02142605654114192,-0.08379875599055064,40
2022-10-26,99.0,0.5472285294109981,2.081915343380847,2.0421311153819373,8.019814912585217,3.208980810585397,98.0,160.0,2.92798597665334,0.15481956815945047,0.8451804318405496,-0.8543269768163927,-0.7569992259866744,11405.900390625,-0.022889809855541357,0.02167103760516835,-0.06258522307447434,40
2022-10-27,99.0,0.5333962203751524,2.1439072082961803,2.0865142136304904,8.532711664064848,3.4427253941414153,98.0,160.0,2.9449155432959166,0.15175838898884533,0.8482416110111547,-0.7855472683225183,-0.6653045055569278,11191.6298828125,-0.018964632610469632,0.021078401385105812,-0.04463785147748789,40
2022-10-28,99.0,0.5409353427428989,2.1368069849816624,2.0628820039945164,8.472342078160567,3.4105583149696623,98.0,160.0,2.9435365400288354,0.15305304633188782,0.8469469536681122,-0.8575588478364096,-0.6922710656527465,11546.2099609375,0.031191074189670164,0.021738310677690973,-0.07397668962496906,40
2022-10-31,99.0,0.538660817225281,2.148240957212637,2.075003388495768,8.569770537919252,3.4362936973156915,98.0,160.0,2.957264987978006,0.15019433980633481,0.8498056601936652,-0.7855358286445132,-0.6155978516440329,11405.5703125,-0.01225538124112049,0.021404289500800852,-0.0625580942152032,40
2022-11-01,99.0,0.5330434609547733,2.1658977743448,2.0997786927438273,8.722429175907791,3.48815958806712,98.0,160.0,2.9842805706042146,0.14545841675972845,0.8545415832402715,-0.6448514955435549,-0.4472203479738331,11288.9501953125,-0.010277471485624724,0.020303684169528567,-0.05287388239588886,40
2022-11-02,99.0,0.5352171754164172,2.1520537725974562,2.0952666024707844,8.6025078618968,3.4240877150622633,98.0,160.0,2.9798122957851585,0.1462932804068386,0.8537067195931614,-0.6931878879839583,-0.49126654378392715,10906.33984375,-0.034480131289427396,0.021615831217073278,-0.01978117658772871,40
2022-11-03,99.0,0.5270670230242609,2.1705066501440715,2.127869858279537,8.762722550902856,3.5063977425405284,98.0,160.0,3.0037872066543656,0.14125065614944593,0.858749343850554,-0.518930002540487,-0.32912996233608693,10690.599609375,-0.019979443046646523,0.021930377526449375,0.0,40
2022-11-04,99.0,0.5036725748987552,2.255583387589274,2.1881213406264894,9.540857704865582,4.024022167327204,98.0,160.0,3.028327882783472,0.13537562737438058,0.8646243726256194,-0.31573479428483514,-0.16464426035400442,10857.0302734375,0.015448007480971453,0.020584886400979996,-0.015329299068980617,40
2022-11-07,99.0,0.5002916281279398,2.270083686136569,2.1953402940489255,9.68021087962643,4.096582862018915,98.0,160.0,3.034458201027827,0.13219479465630932,0.8678052053436907,-0.21114884267040276,-0.13024158707486408,10977.0,0.010989353079735103,0.02062152918618453,-0.026090952958458646,40
2022-11-08,99.0,0.4534577176048479,2.413481175278215,2.343038627170682,11.172787957611614,4.935664425235218,98.0,160.0,3.0856281153136553,0.12251099260901561,0.8774890073909843,0.13325078838851614,0.22232420292651556,11059.5,0.007487612410498532,0.020456253141410637,-0.03335597365387222,40
2022-11-09,99.0,0.4566758019171872,2.405807674675844,2.328029019793617,11.087381664189117,4.8822501468550925,98.0,160.0,3.0835776408249904,0.12267729527377548,0.8773227047262245,0.12583006255252602,0.20797113514300522,10797.5498046875,-0.023970548660723456,0.02121949738190945,-0.009905043018747617,40
2022-11-10,99.0,0.5117166866337439,2.165349784828581,2.1408776087565875,8.717650685564317,3.6418676952049354,98.0,160.0,2.9743181921755237,0.1430686230454477,0.8569313769545523,-0.6054877679876719,-0.5472038565395531,11605.9599609375,0.07219951744860217,0.02628125041772071,-0.07886985261394608,40
2022-11-11,99.0,0.5054326705652903,2.16196272577939,2.148886368475235,8.688173436694012,3.6207181576674556,98.0,160.0,3.0299366775136423,0.13299102317345254,0.8670089768265474,-0.22718147934687075,-0.14429249544265363,11817.009765625,0.018021243157736355,0.025222225127704733,-0.095321081948046,40
2022-11-14,99.0,0.5063974909048038,2.158771743053291,2.1468693515362487,8.660493811426232,3.605943553509042,98.0,160.0,3.082202860175819,0.12281091800341809,0.877189081996582,0.1483198970613298,0.22897981453375302,11700.9404296875,-0.009870781882000246,0.024459670504148108,-0.08634697581649708,40
2022-11-15,99.0,0.5026511579586964,2.162514014333382,2.1622877902101547,8.6929644477582,3.607997496956234,98.0,160.0,3.087674422959478,0.12197558593626076,0.8780244140637392,0.19038362622314664,0.2807015643251607,11871.150390625,0.014441902552906132,0.02457711715229766,-0.09944704113784253,40
2022-11-16,99.0,0.49802097011816826,2.1499959570962703,2.173608463172563,8.584823689492021,3.552783044069793,98.0,160.0,3.087957481049701,0.12185883781438551,0.8781411621856144,0.21026834764171645,0.300330913443673,11699.08984375,-0.014600072086854005,0.024852214525187856,-0.08620245231416568,40
2022-11-17,99.0,0.4931703253719719,2.1698382163749104,2.192650579883567,8.756867208412384,3.638905570369098,98.0,160.0,3.0893154533863534,0.12154360302626585,0.8784563969737341,0.24003764053627047,0.33087501099698846,11676.8603515625,-0.001901911896851537,0.024809945317617665,-0.08446283611292194,40
2022-11-18,99.0,0.4881643854554621,2.182004807157842,2.207212684253136,8.864059186481027,3.679174651127124,98.0,160.0,3.0932802144064513,0.12072643125105607,0.8792735687489439,0.2891785607209692,0.38051595629147095,11677.01953125,1.3631969360175783e-05,0.02432447208014473,-0.08447531660242125,40
2022-11-21,99.0,0.48649887996198216,2.181729035348185,2.2081765382895098,8.861615065863539,3.6758195312317783,98.0,160.0,3.099014812922484,0.11932604098316138,0.8806739590168386,0.36036108879342255,0.44191908606793306,11553.4501953125,-0.01063865714857744,0.024375354330843507,-0.07468336915388085,40
2022-11-22,99.0,0.48909120192866373,2.178770986046027,2.2027481100705866,8.835440703215143,3.661680510460981,98.0,160.0,3.104395671602282,0.1177966528890642,0.8822033471109358,0.4361948515586744,0.49955413146608807,11724.83984375,0.014725544288113674,0.024148291682967157,-0.08820932721962149,40
2022-11-23,99.0,0.4816758658275056,2.1915735452103466,2.2185219474958022,8.94928414429605,3.7246585807859485,98.0,160.0,3.097148561216887,0.11917016303273045,0.8808298369672696,0.4031428004359138,0.4657874048737889,11838.7197265625,0.009665837549378387,0.023598489975701773,-0.09698009106605221,40
2022-11-25,99.0,0.47483232139207376,2.2048818264628522,2.2354039447479868,9.069179767476285,3.799666060300315,98.0,160.0,2.930564128233031,0.15111055141064722,0.8488894485893528,-0.8246277034672949,-0.7853665004194386,11756.0302734375,-0.007009168705616017,0.02319106292876298,-0.09062843828071943,40
2022-11-28,99.0,0.47406137843604346,2.207057594898131,2.2382361384763616,9.08893368473018,3.8131364083037576,98.0,160.0,2.858328979189081,0.16483304283327452,0.8351669571667255,-1.3279849686888598,-1.3065297364531918,11587.75,-0.014417818068883684,0.02244767116767427,-0.07742231154667645,40
2022-11-29,99.0,0.46430689065844405,2.2185061743155314,2.2648385138656213,9.193586986585151,3.886237473673371,98.0,160.0,2.861797596902522,0.16335621216055035,0.8366437878394497,-1.2354327866714023,-1.2465234219493384,11503.4501953125,-0.007301498275464197,0.022330262998076684,-0.07066146000864382,40
2022-11-30,99.0,0.4598260335574363,2.228742528917444,2.278729215613577,9.288179116366058,3.9029656102845514,98.0,160.0,2.7984110764575023,0.1770728307683564,0.8229271692316436,-1.7409051824664024,-1.7049899350308853,12030.0595703125,0.04476147443069846,0.024250490575490828,-0.11134275380007164,40
2022-12-01,99.0,0.4567942529396082,2.236355359109168,2.2931512533073057,9.359158280129167,3.938115361142943,98.0,160.0,2.7916595644312574,0.17796461177572886,0.8220353882242711,-1.7354247904957136,-1.7205826728163165,12041.8896484375,0.0009828933228376536,0.022591750314420816,-0.1033342673017652,40
2022-12-02,99.0,0.45659127374766434,2.2418870900836065,2.2983127285635856,9.411074085631268,3.956138289529469,98.0,160.0,2.7939470557110195,0.17711373846906736,0.8228862615309327,-1.6678489052999799,-1.6755799237786464,11994.259765625,-0.003963192634153973,0.021935818889046547,-0.09977355704494717,40
2022-12-05,99.0,0.44700053873643464,2.2748194986633,2.3267055296728825,9.726163268636636,4.144146653544621,98.0,160.0,2.803416626541262,0.1748551277286236,0.8251448722713763,-1.5492670346961863,-1.5786872363953952,11786.7998046875,-0.01744793779208503,0.022399033250260526,-0.08392863341978407,40
2022-12-06,99.0,0.4540684769216951,2.266805590298954,2.308123496294321,9.648530175197184,4.0961744756382545,98.0,160.0,2.794730619729396,0.1762940584985277,0.8237059415014722,-1.5975052755049268,-1.6485964021107922,11549.6904296875,-0.020321610699954622,0.0229794810059964,-0.06512214587732035,40
2022-12-07,99.0,0.45589849655315534,2.263362263699602,2.306736673829654,9.615364267894968,4.104096878248481,98.0,160.0,2.8057668135514304,0.17337311169707253,0.8266268883029275,-1.4416853867437769,-1.5216525021959468,11497.3896484375,-0.0045386114728029016,0.023000616315267414,0.0,40
2022-12-08,99.0,0.4583279261256452,2.260431993629391,2.3007928111458384,9.587229894553923,4.073405235097543,98.0,160.0,2.8126515137993655,0.17054574878854067,0.8294542512114593,-1.2962306608708,-1.4414016597600483,11637.5,0.012112620091841445,0.02226450500843778,-0.012039557599355488,40
2022-12-09,99.0,0.4558211918398102,2.26307578543419,2.3018878069360165,9.612610069546015,4.094802380251977,98.0,160.0,2.810671651486412,0.17323854693882826,0.8267614530611718,-1.4134397278892445,-1.4508742475745409,11563.330078125,-0.006393751800918824,0.015434904156558234,-0.005702546692171628,40
2022-12-12,99.0,0.4419482201868323,2.3053604336971754,2.344695083292658,10.027791955264634,4.309260425494504,98.0,160.0,2.801879872868929,0.17737268385732086,0.8226273161426791,-1.5771146826803528,-1.4966535816708149,11706.4404296875,0.012300263627524932,0.015129752175320846,-0.01785775808672363,40
2022-12-13,99.0,0.4309976528618279,2.3379063696109643,2.378199997978833,10.359524826494466,4.487034191042911,98.0,160.0,2.7794008374950363,0.18464758145965288,0.8153524185403471,-1.862514207959544,-1.6544523404195963,11834.2099609375,0.010855331845577637,0.015161742399775467,-0.028461579912117507,40
2022-12-14,99.0,0.4289757103765839,2.34664209471144,2.3877512893765394,10.450419223750277,4.512137615498573,98.0,160.0,2.764206930528929,0.1903265079709228,0.8096734920290772,-2.0451645525235698,-1.7309011838330188,11740.919921875,-0.00791431703425154,0.014906881273398774,-0.03370265685700269,40
2022-12-15,99.0,0.45386873084313745,2.268982322039333,2.3096737679265242,9.669555311816946,4.106816025256055,98.0,160.0,2.7262444045979475,0.20046336945215532,0.7995366305478446,-2.3878834544003884,-1.9988294504087987,11345.2197265625,-0.03428368349633529,0.016452820592642838,-0.008946499269851804,40
2022-12-16,99.0,0.45833948498465643,2.2602429676031552,2.3006393467948736,9.585417829853439,4.064853038226044,98.0,160.0,2.6547500121726526,0.2178594159064207,0.7821405840935793,-2.937324364432037,-2.501893666694385,11243.7197265625,-0.008986759499738716,0.016537174755141364,-0.014152779212075806,40
2022-12-19,99.0,0.4531682009129152,2.254541515248622,2.311061197836279,9.530922525609737,4.06264720475512,98.0,160.0,2.6002225921968947,0.23140466148535585,0.7685953385146441,-3.1824092254887626,-2.7584433944505964,11084.58984375,-0.01425388487620835,0.01675700859493219,-0.0010979135941472373,40
2022-12-20,99.0,0.4588825639577384,2.2178165735944937,2.301602780178694,9.187249267869134,3.8597566860594754,98.0,160.0,2.576388301199376,0.239482474092452,0.7605175259075481,-3.160355499195281,-2.7263828700759727,11072.419921875,-0.00109851674278782,0.016651690260197936,0.0,40
2022-12-21,99.0,0.45846250450314224,2.2269127913119884,2.2961269295648066,9.271199724403795,3.912629048949532,98.0,160.0,2.5505836444701444,0.24689926647474802,0.753100733525252,-3.104542648718564,-2.7025281657952345,11235.8798828125,0.014654894171881276,0.016647934198870874,-0.024897047431320263,40
2022-12-22,99.0,0.47210187850088425,2.185441460417873,2.247402312684712,8.894574289261652,3.7531767569972088,98.0,160.0,2.5187564325678267,0.2555408822974063,0.7444591177025937,-3.072995672434817,-2.70733958846107,10956.1396484375,-0.02521222118063956,0.017165989467146543,0.0,40
2022-12-23,99.0,0.48335148430925723,2.130234143644624,2.2103008369118267,8.416837329707548,3.5175329063129706,98.0,160.0,2.4402242754932844,0.2757829795919322,0.7242170204080678,-3.305858751786596,-2.96278845968196,10985.4501953125,0.0026716901116499415,0.01720935968832371,-0.014832385272387505,40
2022-12-27,99.0,0.47633676787556034,2.111156482320606,2.2371963583303422,8.257785747786103,3.4612984978734462,98.0,160.0,2.416256776386144,0.2847628006418067,0.7152371993581933,-3.189914306064373,-2.8463093619040487,10822.509765625,-0.014943485050695189,0.01722748090436752,-0.013228902073134985,40
2022-12-28,99.0,0.4802491692004031,2.1021958628055226,2.220557572996259,8.184121403634776,3.4390003421632476,98.0,160.0,2.3789133222382786,0.2951921776588602,0.7048078223411398,-3.111486695931502,-2.808976061980237,10679.33984375,-0.013317183439617917,0.01735096326600314,0.0,40
2022-12-29,99.0,0.4942873844368205,2.04215693977083,2.167387685438012,7.707215282444848,3.248104132703133,98.0,160.0,2.328462435988407,0.3101544850392933,0.6898455149607067,-3.1154386612894642,-2.8263801293658415,10951.0498046875,0.025124305002603323,0.014836739511081134,-0.024811316338018696,40
2022-12-30,99.0,0.4808531975479189,2.0703013037790874,2.1965685897028218,7.9272112567630675,3.375422719940051,98.0,160.0,2.3162373960136398,0.31480489591691185,0.6851951040830881,-2.9205314533880506,-2.6619602327364067,10939.759765625,-0.0010314867549556831,0.014802939218667405,-0.0238049031655424,40
2023-01-03,99.0,0.49117531579950785,2.0493229264883968,2.166326467516119,7.7626434463389415,3.3038530745431918,98.0,160.0,2.286266345694252,0.32503807707324756,0.6749619229267525,-2.8517028786462313,-2.5962130078271413,10862.6396484375,-0.00707449096474266,0.01481003591426165,-0.016874333552422183,40
2023-01-04,99.0,0.5055723907048834,1.9863851998575317,2.1396756530816043,7.289137307520654,2.935864471278678,98.0,160.0,2.2685955144898085,0.33219870151233644,0.6678012984876636,-2.738912126357627,-2.4874197277440273,10914.7998046875,0.004790302010065546,0.014656728245410222,-0.021572540509298133,40
2023-01-05,99.0,0.5064903875689603,1.9681833615687812,2.128097162208417,7.157661786942649,2.885764340221183,98.0,160.0,2.2560700730675634,0.3362621904322717,0.6637378095677283,-2.5961032296423157,-2.373054420349113,10741.2197265625,-0.016030997318062387,0.01443252253909295,-0.005760973556799498,40
2023-01-06,99.0,0.5253206147796277,1.9182975295657059,2.066163921932714,6.809355868508051,2.725765064432393,98.0,160.0,2.229216239610111,0.344565825691768,0.6554341743082319,-2.5337624976736746,-2.324915001535747,11040.349609375,0.027468056649861718,0.01601414270872202,-0.03269912442975953,40
2023-01-09,99.0,0.516426575772414,1.9280073549558732,2.0815692193887925,6.875795561924168,2.7370016791512226,98.0,160.0,2.234777732457497,0.3432248716889653,0.6567751283110347,-2.347670554298346,-2.1672162307839526,11108.4501953125,0.0061493896861073,0.015790962022397336,-0.038629182650841254,40
2023-01-10,99.0,0.437657775050547,2.254494653274399,2.349010349577213,9.53047589822902,3.8011215354143526,98.0,160.0,2.3596780427655877,0.31073838510666296,0.689261614893337,-1.7729809805822714,-1.6155707355154871,11205.7802734375,0.008723643462524522,0.01594706090498205,-0.046979363939108176,40
2023-01-11,99.0,0.4472637576722375,2.2723161499707136,2.355424676531028,9.701845740859229,3.852963145902756,98.0,160.0,2.377592347785212,0.3080066579781188,0.6919933420218811,-1.6587403792187125,-1.4886691340222962,11402.51953125,0.017404601482133908,0.016219253542530794,-0.06342279752453284,40
